type_of_property,price,bedrooms,energy_class,surface_of_the_plot,living_room_surface,number_of_frontages,building_condition,bathrooms,toilets,kitchen_type,heating_type
house,227000.0,2,F,290,17,3,Good,1,1,Installed,Electric
house,350000.0,3,C,0,0,2,Good,1,2,0,0
house,247000.0,3,D,710,38,3,Good,1,1,Installed,Pellet
house,334000.0,3,B,340,32,4,Good,2,2,0,Electric
house,295000.0,4,C,40,27,2,To be done up,1,2,0,Gas
house,419000.0,3,A,362,0,3,Good,1,2,0,Gas
house,385000.0,3,B,290,45,2,As new,1,2,Installed,Gas
house,275000.0,3,NS,1340,32,4,Good,1,2,USA installed,0
house,445000.0,4,A,616,26,3,As new,1,1,0,0
house,439000.0,2,E,1185,0,4,Good,1,1,Semi equipped,Fuel oil
house,621900.0,5,C,1656,0,4,0,0,0,0,0
house,300000.0,3,D,235,0,2,Good,2,0,0,Fuel oil
house,423700.0,3,NS,0,0,3,0,2,0,Hyper equipped,0
house,147500.0,1,C,35,28,2,0,1,1,0,Gas
house,515000.0,5,B,413,34,3,0,3,3,Installed,Gas
house,25000.0,4,E,152,0,2,To renovate,1,0,Semi equipped,Fuel oil
house,699000.0,4,C,1093,0,4,As new,2,2,Installed,Gas
house,455000.0,3,D,901,0,4,Good,1,2,0,0
house,249000.0,2,E,240,0,2,Good,1,2,Semi equipped,Gas
house,625000.0,6,NS,6867,24,4,Just renovated,3,3,Semi equipped,Fuel oil
house,449000.0,3,C,299,37,0,Just renovated,1,0,0,Gas
house,350000.0,2,C,945,51,3,0,1,2,Installed,Gas
house,148700.0,3,F,190,0,2,To renovate,0,0,Not installed,Gas
house,144000.0,2,G,257,13,2,To be done up,1,2,0,0
house,357902.0,3,NS,657,52,4,0,1,2,0,Gas
house,290000.0,4,F,1254,32,4,To restore,1,1,0,Fuel oil
house,279900.0,2,G,747,28,4,To renovate,1,2,0,Electric
house,119000.0,3,F,53,0,0,Good,1,1,0,Gas
house,329000.0,2,F,4143,28,4,To renovate,1,0,0,0
house,295000.0,4,B,1493,0,0,Just renovated,1,2,0,Gas
house,399000.0,3,B,489,0,2,Good,1,2,Installed,Gas
house,399000.0,3,D,454,0,4,Just renovated,1,2,Installed,Gas
house,210000.0,4,F,609,20,2,To renovate,1,2,0,Electric
house,240000.0,3,B,225,26,2,Good,1,1,0,Gas
house,495000.0,4,NS,3630,40,4,0,1,0,0,Fuel oil
house,185000.0,3,E,1100,20,3,0,1,1,Installed,Fuel oil
house,599000.0,5,B,195,0,2,Good,2,3,0,Gas
house,190000.0,3,E,3000,29,3,0,1,1,Semi equipped,Gas
house,299000.0,3,E,542,0,4,To be done up,1,2,Semi equipped,Fuel oil
house,250000.0,3,B,55,0,0,Good,1,2,0,Gas
house,479000.0,5,C,0,0,2,Good,2,2,Semi equipped,0
house,339900.0,3,B,98,0,2,Just renovated,1,1,Semi equipped,Gas
house,199000.0,3,F,398,0,0,Good,1,1,0,0
house,625000.0,4,B,771,46,4,0,2,3,0,Fuel oil
house,569000.0,4,B,1115,36,4,Good,2,2,Installed,Fuel oil
house,130000.0,3,F,0,0,2,To renovate,1,1,0,Gas
house,215000.0,3,G,470,0,3,Good,2,2,Installed,Gas
house,629000.0,4,B,1032,0,4,Good,1,0,Hyper equipped,Fuel oil
house,268000.0,2,G,978,37,4,0,1,1,Semi equipped,Gas
house,158000.0,3,F,127,17,2,0,1,1,Installed,Electric
house,549000.0,5,B,480,0,2,0,2,0,Installed,Gas
house,175000.0,3,E,170,24,2,To be done up,1,1,Installed,Gas
house,374222.0,4,A,1013,0,4,As new,2,2,0,0
house,337000.0,3,NS,200,0,2,0,1,0,0,0
house,319000.0,3,B,170,0,2,Good,1,0,0,Gas
house,90000.0,3,F,49,0,2,To be done up,1,0,Installed,Gas
house,349000.0,3,NS,200,0,2,0,1,0,0,0
house,375000.0,3,E,75,20,2,0,1,0,0,Gas
house,595000.0,4,B,599,50,3,As new,1,2,Installed,Gas
house,269000.0,4,F,0,0,0,0,1,2,0,0
house,255000.0,2,B,0,0,2,Just renovated,2,1,Installed,Gas
house,249000.0,7,F,0,0,0,To be done up,2,2,Semi equipped,0
house,465.0,3,NS,284,0,2,0,0,0,0,0
house,250000.0,6,G,86,0,2,To be done up,4,4,0,Gas
house,295000.0,3,C,1990,0,4,0,1,2,Semi equipped,Fuel oil
house,185000.0,2,F,212,0,3,Just renovated,1,1,Installed,Pellet
house,248000.0,4,D,154,0,3,0,2,3,Installed,Gas
house,145000.0,4,F,0,0,2,To renovate,1,1,Semi equipped,0
house,174000.0,4,D,56,0,0,Good,1,1,Installed,Gas
house,299000.0,6,F,325,256,4,To be done up,5,5,Semi equipped,Gas
house,325000.0,4,E,1550,39,4,0,1,1,Installed,Fuel oil
house,127500.0,2,G,450,20,3,0,1,1,Installed,Fuel oil
house,180000.0,3,C,0,0,2,Good,1,2,Semi equipped,Electric
house,449000.0,3,C,1100,0,4,As new,1,2,0,Fuel oil
house,199000.0,3,E,210,0,2,Good,0,0,0,Fuel oil
house,358000.0,4,D,230,26,2,Good,2,2,Installed,Gas
house,99000.0,2,E,0,16,2,Good,1,1,0,Gas
house,250000.0,4,G,86,0,2,To be done up,4,4,0,Gas
house,300000.0,3,A,503,0,3,0,1,0,0,Pellet
house,439000.0,3,D,400,0,3,To be done up,2,2,Installed,Gas
house,290000.0,2,D,500,0,4,Good,1,1,Installed,Fuel oil
house,599000.0,4,D,2578,38,4,To be done up,1,2,0,0
house,249000.0,3,F,149,0,3,To renovate,1,1,Semi equipped,0
house,129000.0,2,G,710,34,2,To renovate,1,1,0,Fuel oil
house,390000.0,3,D,1061,16,4,To be done up,2,0,Semi equipped,Fuel oil
house,390000.0,3,D,1061,16,4,To be done up,2,0,Semi equipped,Fuel oil
house,369000.0,4,E,340,0,0,Good,1,1,0,Gas
house,360000.0,4,A,1,31,2,0,2,0,0,Gas
house,295000.0,5,C,183,0,0,Good,1,2,0,Gas
house,150000.0,3,D,65,0,2,To be done up,1,1,Semi equipped,Gas
house,389000.0,4,B,603,30,4,Just renovated,2,2,Not installed,Gas
house,338000.0,3,C,0,0,3,Good,1,1,Installed,Gas
house,525000.0,6,C,0,0,0,0,2,0,0,Gas
house,375000.0,3,F,970,50,4,Good,1,1,Semi equipped,Gas
house,149000.0,2,C,214,35,2,Good,1,1,Semi equipped,Gas
house,315000.0,3,C,184,22,2,Just renovated,1,2,Not installed,Gas
house,299950.0,3,F,290,30,0,Good,1,1,Installed,Gas
house,315000.0,3,C,184,22,2,Just renovated,1,2,Not installed,Gas
house,299950.0,3,F,290,30,0,Good,1,1,Installed,Gas
house,415000.0,4,B,471,0,4,Just renovated,1,1,Installed,Gas
house,328000.0,3,E,1223,0,4,Good,1,1,Installed,Fuel oil
house,475000.0,7,G,175,30,2,Good,6,3,USA installed,Gas
house,559000.0,4,B,411,0,3,Good,0,2,0,0
house,179000.0,3,F,720,31,2,To be done up,1,2,0,Gas
house,374000.0,4,F,225,27,3,To renovate,1,1,Not installed,Gas
house,299900.0,2,C,215,40,2,Good,1,0,Installed,0
house,369000.0,2,C,1056,46,3,Good,1,1,Installed,Fuel oil
house,458000.0,5,D,789,42,4,Good,1,1,0,0
house,395000.0,5,C,702,41,4,To be done up,1,2,Installed,0
house,619000.0,7,D,1087,0,4,Good,2,4,0,0
house,375000.0,3,B,190,32,2,Good,1,2,0,0
house,565000.0,3,B,598,36,3,Good,1,2,Installed,Gas
house,450000.0,5,NS,0,0,0,Good,5,5,Not installed,Gas
house,700000.0,6,G,0,0,0,Good,4,4,Installed,Gas
house,520000.0,11,G,0,0,2,0,3,3,Not installed,Gas
house,275000.0,3,F,0,0,0,Just renovated,2,1,Installed,Fuel oil
house,700000.0,6,G,0,0,0,Good,4,4,Installed,Gas
house,599000.0,5,F,90,50,0,0,3,4,Not installed,Gas
house,199000.0,3,NS,0,0,0,0,1,1,Not installed,Gas
house,450000.0,5,NS,0,0,2,Good,5,5,Installed,Gas
house,285000.0,4,D,0,0,2,Good,2,0,Not installed,0
house,349000.0,3,NS,725,0,3,Just renovated,1,0,0,Pellet
house,139000.0,3,F,203,0,2,0,1,1,Semi equipped,0
house,435000.0,5,F,0,0,0,Good,1,1,0,Fuel oil
house,579000.0,5,B,1387,0,0,0,2,1,Installed,0
house,575000.0,3,B,671,56,2,Good,2,2,Installed,0
house,450000.0,0,F,0,0,0,To renovate,0,0,0,0
house,295000.0,2,D,1211,42,2,Good,1,2,Semi equipped,Pellet
house,539000.0,4,B,887,46,3,0,2,2,USA hyper equipped,Gas
house,199000.0,5,D,360,0,2,Good,1,0,0,0
house,350000.0,3,E,328,0,3,To renovate,1,0,0,Gas
house,199000.0,3,D,706,17,4,As new,2,1,Installed,0
house,200000.0,4,NS,0,0,2,0,0,2,Not installed,Gas
house,275000.0,2,B,0,40,2,Just renovated,2,1,Installed,Gas
house,535000.0,5,F,210,45,3,To be done up,6,4,Hyper equipped,Fuel oil
house,480000.0,4,B,1976,57,4,0,0,1,Installed,0
house,169000.0,3,F,0,40,2,0,0,1,Installed,0
house,349000.0,0,NS,520,0,4,Good,1,2,0,0
house,350000.0,3,F,1526,0,4,To renovate,0,0,0,0
house,89000.0,2,C,44,29,2,To be done up,1,1,0,Gas
house,345000.0,4,B,152,31,2,Good,2,3,0,Gas
house,355000.0,2,F,730,0,4,Good,1,0,0,0
house,535000.0,4,A,0,0,2,Good,2,2,0,Gas
house,249000.0,2,E,350,25,3,0,2,1,USA installed,0
house,339000.0,5,B,319,0,3,Just renovated,1,2,0,0
house,399000.0,6,C,1483,0,4,To be done up,2,0,0,Fuel oil
house,299000.0,4,E,380,0,4,0,2,0,0,Gas
house,425000.0,4,C,397,0,3,Good,1,2,0,0
house,299000.0,4,E,380,0,4,0,2,0,0,Gas
house,338000.0,4,B,370,0,3,Good,1,0,0,0
house,150000.0,3,F,315,0,4,Good,0,1,0,0
house,395000.0,4,B,549,0,3,Good,1,2,Installed,Gas
house,545000.0,5,B,1252,0,4,Good,2,3,Installed,Fuel oil
house,525000.0,3,B,600,34,0,As new,1,1,Installed,Gas
house,245000.0,4,D,520,45,4,0,1,2,Installed,0
house,249000.0,3,E,180,55,0,Good,2,2,0,Gas
house,339000.0,2,F,1263,0,4,To renovate,1,0,0,Fuel oil
house,245000.0,2,G,899,27,4,Good,2,1,Installed,Fuel oil
house,480000.0,3,NS,388,0,3,0,1,0,0,0
house,424000.0,3,NS,270,0,2,0,1,0,0,0
house,424000.0,3,NS,267,0,2,0,1,0,0,0
house,406550.0,3,NS,214,0,2,0,1,0,0,0
house,399550.0,3,NS,191,0,2,0,1,0,0,0
house,479050.0,3,NS,372,0,3,0,1,0,0,0
house,470000.0,3,NS,304,0,4,0,1,0,0,0
house,430000.0,3,NS,240,0,3,0,1,0,0,0
house,422000.0,3,NS,318,0,4,0,1,0,0,0
house,330000.0,5,E,221,0,2,0,0,0,0,Fuel oil
house,175000.0,3,F,510,0,3,To be done up,1,1,Installed,Fuel oil
house,189000.0,3,F,510,0,3,To be done up,1,1,Installed,Fuel oil
house,353050.0,3,NS,262,0,0,0,1,2,0,0
house,189000.0,2,E,90,0,2,Good,1,2,0,Gas
house,595000.0,5,C,0,0,4,Good,1,2,0,0
house,215000.0,3,D,233,0,0,Good,1,2,0,0
house,155000.0,2,F,100,0,0,Good,1,2,0,0
house,89000.0,2,F,0,0,2,To renovate,1,1,0,0
house,279000.0,2,B,580,0,2,To be done up,1,2,Installed,Gas
house,349000.0,3,F,415,0,0,0,1,2,0,0
house,350000.0,5,A,0,24,2,Good,1,2,Installed,Gas
house,209000.0,5,D,132,0,3,Good,1,2,0,Gas
house,230000.0,3,NS,0,0,0,Good,1,1,0,0
house,235000.0,3,C,0,0,3,Good,2,2,0,Gas
house,220000.0,4,E,0,0,3,Good,1,1,0,Gas
house,179000.0,3,E,143,0,2,Good,1,1,0,Gas
house,320000.0,3,NS,84,0,2,0,2,2,0,0
house,259000.0,3,E,520,0,0,Good,1,1,0,0
house,370000.0,3,NS,320,0,2,0,2,1,Installed,Gas
house,249000.0,3,D,391,0,2,Good,1,2,0,Gas
house,206000.0,3,B,140,0,2,Good,1,1,Installed,Gas
house,180000.0,1,E,0,0,0,Good,1,1,0,0
house,230000.0,4,F,0,0,0,To renovate,1,2,0,0
house,99000.0,3,F,267,0,2,To renovate,1,1,0,0
house,130000.0,2,F,60,0,0,To be done up,1,1,0,0
house,289000.0,3,B,157,0,0,Good,1,1,0,0
house,298000.0,3,C,232,0,3,Good,1,2,Installed,Gas
house,159000.0,2,E,0,0,2,To be done up,1,1,0,0
house,499000.0,3,A,481,0,2,Good,2,2,0,0
house,440000.0,4,B,126,0,0,0,4,3,0,0
house,329000.0,3,B,242,0,2,Good,1,1,0,0
house,195000.0,4,D,88,0,2,Good,1,2,0,0
house,210000.0,3,E,313,0,3,To renovate,1,1,0,Gas
house,359000.0,3,C,447,0,0,0,1,1,0,0
house,395000.0,3,A,297,0,2,0,1,2,0,0
house,265000.0,4,C,250,0,3,Good,2,2,USA installed,Gas
house,145000.0,2,E,90,0,0,To restore,1,1,0,0
house,189000.0,3,E,0,0,0,Good,1,1,0,0
house,240000.0,4,F,618,0,0,Good,1,1,0,Gas
house,225000.0,4,D,420,0,4,To be done up,1,2,Installed,Pellet
house,680000.0,4,D,269,55,2,As new,4,3,Hyper equipped,Gas
house,99000.0,3,E,190,42,2,To be done up,1,1,Semi equipped,Pellet
house,465000.0,5,G,215,18,2,Good,4,3,Hyper equipped,Fuel oil
house,670000.0,3,E,270,3,4,Good,3,0,0,Gas
house,625000.0,6,NS,0,0,3,As new,5,4,USA hyper equipped,Gas
house,575000.0,4,NS,642,0,3,Good,1,2,0,Gas
house,600000.0,4,NS,1047,0,3,Good,1,2,0,Gas
house,550000.0,4,NS,1012,0,3,Good,1,2,0,Gas
house,349000.0,5,F,920,0,4,To be done up,1,2,Semi equipped,Fuel oil
house,259000.0,2,C,687,0,4,Good,2,1,Installed,0
house,575000.0,4,C,810,39,4,Good,3,2,Installed,0
house,415000.0,3,E,912,20,4,Good,1,1,Installed,Wood
house,465000.0,3,B,257,0,3,As new,1,2,Hyper equipped,Gas
house,325000.0,3,C,183,0,2,Good,2,2,USA hyper equipped,Gas
house,269000.0,3,E,1008,14,3,To renovate,2,1,Semi equipped,Fuel oil
house,459000.0,4,E,320,0,3,Good,2,2,0,0
house,625000.0,5,B,940,0,4,Good,1,1,Installed,Gas
house,248000.0,6,D,1230,37,3,Good,3,3,Installed,Fuel oil
house,397000.0,5,D,273,36,0,0,1,0,Installed,Gas
house,248500.0,3,B,100,29,4,Good,1,0,0,Gas
house,374000.0,3,C,155,0,2,0,1,0,0,Gas
house,210000.0,4,F,275,0,3,To renovate,1,2,Semi equipped,0
house,187000.0,4,F,140,30,2,Good,1,1,0,Gas
house,279000.0,5,E,290,0,2,To be done up,2,2,Hyper equipped,Gas
house,315000.0,3,D,414,27,3,Just renovated,1,0,USA installed,Gas
house,439000.0,5,A++,933,30,3,As new,4,2,Installed,0
house,149000.0,4,G,531,19,2,To renovate,2,1,Not installed,Fuel oil
house,485000.0,5,B,527,45,2,Good,2,2,Hyper equipped,Gas
house,160000.0,4,F,500,30,2,To be done up,1,1,Semi equipped,Gas
house,235000.0,2,E,189,0,2,Good,1,1,Installed,Pellet
house,129000.0,3,C,409,0,3,Good,2,1,Semi equipped,Electric
house,420000.0,2,D,269,0,3,Good,1,1,Installed,Fuel oil
house,250000.0,5,NS,1500,32,4,Good,2,1,Installed,Electric
house,349000.0,3,C,276,0,2,0,1,0,Installed,Gas
house,349000.0,3,C,225,44,2,0,1,2,Hyper equipped,Fuel oil
house,549000.0,3,A,4440,42,4,0,1,1,Hyper equipped,0
house,539000.0,4,E,0,0,2,As new,1,3,Hyper equipped,Gas
house,549000.0,4,C,3051,0,4,Good,1,4,Installed,Fuel oil
house,435000.0,4,B,600,40,3,As new,2,3,Installed,Fuel oil
house,275000.0,3,C,100,26,2,As new,1,2,Installed,Gas
house,385000.0,3,F,2557,0,0,Good,3,2,Installed,Pellet
house,375000.0,5,C,366,0,2,Good,1,2,Semi equipped,Gas
house,295000.0,4,F,43,25,2,To renovate,4,4,Not installed,Gas
house,319000.0,3,F,1270,0,0,To renovate,1,2,0,Fuel oil
house,579000.0,3,B,548,0,3,0,1,0,0,0
house,449000.0,3,A,306,0,0,As new,1,2,Hyper equipped,0
house,259000.0,3,F,800,0,4,Good,1,0,0,Fuel oil
house,515000.0,5,B,649,0,0,0,2,2,Hyper equipped,Fuel oil
house,395000.0,3,A,410,0,0,As new,0,0,0,0
house,299000.0,3,F,683,0,0,0,1,0,0,0
house,215000.0,1,C,140,22,2,As new,1,0,0,Gas
house,320000.0,5,F,605,39,0,To renovate,1,1,0,0
house,350000.0,3,B,203,0,0,As new,1,2,Installed,Gas
house,312000.0,3,B,127,0,0,0,0,0,0,Gas
house,525000.0,3,B,561,0,0,As new,0,0,0,Gas
house,399000.0,3,B,126,0,2,Good,1,2,Installed,Gas
house,429000.0,4,D,292,0,3,Good,1,2,Installed,Electric
house,345000.0,3,C,530,50,3,Good,1,1,Installed,Gas
house,285000.0,3,F,449,40,3,To be done up,1,0,Installed,Fuel oil
house,225000.0,3,C,150,27,2,0,1,2,Semi equipped,Gas
house,215000.0,3,E,152,0,3,To be done up,2,1,Installed,Gas
house,279000.0,2,G,580,0,3,Good,2,4,Installed,Gas
house,299000.0,3,C,630,30,2,As new,4,0,Installed,Fuel oil
house,475000.0,5,B,396,33,3,0,2,2,Hyper equipped,Gas
house,439000.0,3,NS,131,0,0,As new,1,1,Hyper equipped,Gas
house,395000.0,4,C,105,0,2,As new,2,0,Installed,Gas
house,325000.0,3,D,164,29,2,0,2,2,0,0
house,85000.0,4,F,85,4,0,0,1,0,Installed,0
house,279000.0,2,F,645,0,0,To be done up,1,1,Installed,Fuel oil
house,388000.0,3,B,356,28,3,0,2,2,Installed,Gas
house,459000.0,3,A+,369,0,0,0,1,2,USA installed,Gas
house,459000.0,5,C,134,0,0,Just renovated,3,2,USA installed,Gas
house,642000.0,2,D,490,43,3,Good,1,1,0,0
house,469000.0,5,A,597,0,3,Good,2,4,0,0
house,295000.0,2,F,50,0,0,0,1,0,0,0
house,395000.0,3,B,259,0,0,0,1,2,0,0
house,399000.0,3,A,200,0,0,0,1,0,0,0
house,400000.0,2,C,50,0,0,As new,1,2,0,0
house,365000.0,4,D,148,0,0,0,1,1,0,0
house,398000.0,3,B,267,0,0,As new,1,0,0,0
house,139000.0,2,E,75,0,3,To be done up,1,0,0,0
house,270000.0,4,F,1006,0,4,0,0,0,0,Fuel oil
house,185000.0,3,E,217,0,3,0,0,0,0,Fuel oil
house,215000.0,3,F,53,0,3,To restore,1,2,0,Gas
house,245000.0,3,G,1210,0,3,0,0,0,0,Fuel oil
house,425000.0,4,B,418,66,3,As new,3,0,USA installed,Gas
house,349000.0,3,B,540,14,4,As new,2,2,Installed,Gas
house,235000.0,2,F,257,0,2,0,1,0,Hyper equipped,Electric
house,495000.0,2,NS,169,15,0,0,1,2,USA hyper equipped,Electric
house,684000.0,4,B,1828,40,0,0,2,2,Hyper equipped,Gas
house,350000.0,8,F,1451,0,0,To renovate,2,3,Installed,Gas
house,398000.0,2,C,0,0,2,Good,1,1,Installed,Gas
house,170000.0,4,G,580,0,3,To renovate,1,0,Semi equipped,0
house,265000.0,3,F,650,0,3,To renovate,1,1,Semi equipped,Fuel oil
house,179000.0,2,F,225,0,2,0,2,1,USA installed,Gas
house,435000.0,0,F,0,0,4,Good,0,0,0,Gas
house,349000.0,4,C,1142,0,0,Good,2,2,Installed,Gas
house,349000.0,4,C,1142,0,0,Good,2,2,Installed,Gas
house,350000.0,5,E,187,0,0,To renovate,1,2,Semi equipped,Gas
house,415000.0,5,C,740,0,0,0,1,1,Hyper equipped,Gas
house,378958.0,3,A,500,0,0,0,1,1,0,0
house,420000.0,4,A,464,0,0,As new,0,2,0,0
house,500000.0,3,NS,1170,0,0,0,0,0,0,0
house,335000.0,3,D,0,0,0,0,0,0,0,0
house,295000.0,3,E,497,0,4,Good,0,0,0,0
house,320000.0,2,B,100,25,0,Just renovated,1,1,Installed,0
house,190000.0,2,NS,0,21,0,To renovate,1,0,0,Fuel oil
house,249000.0,5,F,740,30,2,To renovate,1,1,0,0
house,535000.0,3,B,673,86,3,As new,2,3,0,Gas
house,189000.0,3,F,337,34,2,To renovate,1,1,0,Electric
house,355000.0,3,B,98,0,2,Just renovated,1,1,USA installed,Gas
house,199000.0,3,F,340,62,0,To renovate,2,0,0,0
house,249000.0,2,C,155,0,0,Just renovated,1,0,Installed,Gas
house,499500.0,5,C,813,0,0,As new,3,2,0,0
house,249000.0,2,E,80,0,3,To renovate,1,1,Installed,0
house,165000.0,3,F,90,45,0,To renovate,1,1,0,0
house,314000.0,4,C,60,32,0,As new,1,1,0,0
house,440000.0,4,F,760,0,4,To renovate,1,0,0,Electric
house,350000.0,4,E,1389,16,4,To renovate,1,0,0,Gas
house,280000.0,2,F,295,0,3,Just renovated,2,0,0,Gas
house,380000.0,3,F,577,34,4,To renovate,1,0,Hyper equipped,Fuel oil
house,385000.0,3,D,210,0,2,0,2,0,0,Gas
house,600000.0,4,F,3510,0,4,To renovate,1,0,0,Fuel oil
house,399000.0,3,B,0,0,0,0,1,2,Installed,Gas
house,385000.0,3,B,0,0,0,0,1,2,Installed,Gas
house,229000.0,4,F,371,36,3,Good,3,2,Installed,Gas
house,335000.0,4,C,446,0,3,Good,1,2,0,Gas
house,525000.0,4,F,2769,47,4,To renovate,2,2,Semi equipped,Gas
house,390000.0,2,B,45,0,2,Just renovated,1,2,USA installed,Gas
house,398000.0,3,E,152,0,2,Just renovated,1,0,USA installed,Gas
house,649.0,4,D,3678,0,4,Good,2,2,Semi equipped,Electric
house,410000.0,3,E,84,0,2,To renovate,1,2,0,0
house,439000.0,3,C,967,34,4,Good,1,2,Installed,0
house,449000.0,3,D,469,0,3,0,1,2,Installed,Gas
house,99000.0,3,F,395,0,3,To renovate,1,1,0,0
house,335000.0,3,C,284,0,3,Good,2,2,Installed,Gas
house,295000.0,3,F,747,0,2,To renovate,1,2,Installed,Gas
house,249000.0,3,F,149,0,2,To renovate,1,1,Semi equipped,Gas
house,474900.0,3,D,460,0,3,Just renovated,1,2,0,0
house,585000.0,5,D,405,30,3,0,2,3,Installed,Gas
house,475000.0,3,D,795,31,4,Good,1,2,Semi equipped,Fuel oil
house,475000.0,3,D,795,31,4,Good,1,2,Semi equipped,Fuel oil
house,187000.0,4,F,99,0,2,To renovate,1,1,0,Electric
house,439000.0,3,C,487,32,3,Good,1,2,0,0
house,439000.0,3,C,487,32,3,Good,1,2,0,0
house,449000.0,5,B,578,0,4,Good,0,0,0,Fuel oil
house,319000.0,3,D,759,0,4,0,1,2,Semi equipped,Gas
house,155000.0,3,F,57,24,2,To renovate,1,1,Semi equipped,Fuel oil
house,90000.0,2,F,152,0,2,To renovate,1,1,Semi equipped,0
house,315000.0,4,E,133,0,3,0,1,2,0,Electric
house,399000.0,2,D,616,31,4,Good,0,2,0,Fuel oil
house,169000.0,3,C,0,0,3,To be done up,2,1,0,0
house,295000.0,4,C,490,0,3,Just renovated,2,0,0,Fuel oil
house,345000.0,4,E,391,35,0,Good,2,2,0,Gas
house,375000.0,5,E,1349,40,4,0,2,3,Installed,Fuel oil
house,285000.0,2,B,192,0,2,As new,1,1,Installed,Gas
house,499500.0,5,C,813,53,3,0,3,2,0,Gas
house,325000.0,3,F,286,0,3,To be done up,1,2,Installed,Fuel oil
house,399000.0,4,F,0,0,2,To renovate,2,0,Installed,Gas
house,330000.0,3,D,0,0,2,Just renovated,1,0,Hyper equipped,Fuel oil
house,548000.0,4,D,400,0,3,Good,1,2,0,Fuel oil
house,234900.0,5,D,251,0,3,Good,1,2,Installed,Gas
house,357900.0,2,A,259,0,3,As new,0,0,0,Gas
house,307900.0,3,C,75,0,2,As new,0,0,0,Gas
house,284990.0,5,C,785,0,3,0,0,0,0,0
house,379000.0,3,C,80,0,2,To be done up,1,2,Semi equipped,Gas
house,95000.0,2,NS,0,0,0,Good,1,0,0,0
house,620000.0,4,E,2115,0,4,To renovate,1,2,USA installed,Fuel oil
house,399000.0,3,D,597,0,4,To be done up,1,2,Installed,Gas
house,380000.0,3,A,559,0,3,Good,0,2,0,0
house,380000.0,3,A,559,0,3,Good,0,2,0,0
house,319000.0,3,A,263,0,0,0,0,2,0,0
house,320250.0,3,A,301,0,0,0,0,2,0,0
house,302500.0,3,A,301,0,0,0,0,2,0,0
house,348000.0,3,A,301,0,0,0,0,2,0,0
house,327600.0,3,A,285,0,0,0,0,2,0,0
house,293500.0,4,A,227,0,0,Good,1,1,0,0
house,299000.0,3,A,249,0,0,Good,1,1,0,0
house,296500.0,4,A,225,0,0,0,1,1,0,0
house,284000.0,4,A,113,0,0,Good,1,1,0,0
house,286000.0,4,A,250,0,0,Good,1,1,0,0
house,249000.0,3,E,327,0,4,0,1,1,Semi equipped,Gas
house,195000.0,3,F,1430,40,4,To renovate,1,1,Installed,Gas
house,329000.0,3,B,201,0,2,Just renovated,1,2,Hyper equipped,Gas
house,375000.0,4,B,180,52,3,Just renovated,2,3,Installed,Gas
house,245000.0,3,D,400,37,3,To renovate,1,1,0,Gas
house,365000.0,3,F,585,46,4,Good,1,0,0,Electric
house,260000.0,2,F,259,0,3,Good,0,2,0,Fuel oil
house,340000.0,4,D,505,0,3,Good,2,1,Installed,Pellet
house,475000.0,3,NS,216,0,2,0,1,0,0,Gas
house,164000.0,3,B,80,0,2,To be done up,1,1,Installed,Gas
house,285000.0,3,NS,267,25,0,Good,1,2,0,Gas
house,179000.0,4,F,970,19,3,To renovate,1,1,Installed,Fuel oil
house,399000.0,3,D,0,0,2,As new,1,2,Installed,Gas
house,390000.0,2,G,135,0,3,To renovate,1,0,0,0
house,285000.0,4,E,202,16,2,Good,2,2,Installed,Fuel oil
house,319000.0,3,G,2000,55,4,To be done up,2,0,Installed,Gas
house,449000.0,4,C,307,52,2,0,1,0,Hyper equipped,Gas
house,359000.0,3,E,240,0,2,To renovate,1,2,0,Gas
house,279000.0,3,E,198,25,2,Good,1,1,Installed,Gas
house,290000.0,3,B,156,26,2,Good,2,2,Hyper equipped,Gas
house,179000.0,2,D,60,34,3,Just renovated,2,1,Hyper equipped,0
house,179000.0,2,D,60,34,3,Just renovated,2,1,Hyper equipped,0
house,475000.0,3,B,115,30,2,As new,1,2,0,0
house,380000.0,3,B,272,20,3,Just renovated,1,1,Installed,0
house,129000.0,1,F,43,12,3,Good,2,1,Installed,Gas
house,139000.0,2,G,45,18,2,Good,2,1,Installed,Gas
house,310000.0,5,B,210,19,2,Good,1,2,Installed,Gas
house,310000.0,5,B,210,19,2,Good,1,2,Installed,Gas
house,405000.0,2,D,235,0,4,Good,0,2,0,Gas
house,285000.0,3,B,208,0,2,Good,1,2,0,0
house,389000.0,4,B,286,36,2,Good,1,2,Semi equipped,Gas
house,369000.0,3,NS,656,0,3,As new,1,2,0,0
house,145000.0,3,D,93,19,2,To renovate,4,1,0,0
house,424000.0,5,A,221,40,2,As new,2,2,Hyper equipped,0
house,330000.0,3,E,760,0,4,Good,2,2,Not installed,Fuel oil
house,389000.0,3,A,90,8,2,0,2,2,USA hyper equipped,0
house,220000.0,3,E,210,21,3,As new,2,2,Hyper equipped,0
house,289000.0,3,D,245,0,2,Good,2,1,Installed,Gas
house,265000.0,3,F,680,0,4,0,1,1,0,Fuel oil
house,595000.0,4,C,1305,20,4,Good,1,2,USA hyper equipped,Gas
house,389000.0,4,D,700,0,4,Good,2,2,Installed,Electric
house,425000.0,3,NS,118,35,2,As new,2,2,Not installed,Gas
house,285000.0,2,C,115,20,2,Good,2,1,Installed,Gas
